20180218;1;1.74;N/a;2.03;M19;Dragon Army;1-0;Smurf,Kreox,Nomanz,VincentVega,SaNTaS;Boss,Cboi,xPriskornet,Pooh,MAx;CIS;blue;LCL Spring 2018;M19
20180218;1;3.43;N/a;1.28;Elements Pro Gaming;Team Just;0-1;Aoi Haru,Gumbo,Drobovik123,Shiganari,Archie RU;Atom,Taikki,Phlaty,Kinzu,Lekcycc;CIS;red;LCL Spring 2018;Elements Pro Gaming
20180218;1;2.54;N/a;1.48;RoX;M19;1-0;Riddem,Zanzarah,Ekka,Gadget,Wendelbo;Smurf,Kreox,Nomanz,VincentVega,SaNTaS;CIS;blue;LCL Spring 2018;RoX
20180218;1;2.11;N/a;1.68;Team Just;Vega Squadron;1-0;Atom,Taikki,Phlaty,Kinzu,Lekcycc;NoNholy,Punisher,Paranoia,Optimas,Skash;CIS;blue;LCL Spring 2018;Team Just
20180218;1;;;;Royal Bandits;HWA Gaming;1-0;Broken Blade,Malrang,Cepted,Holyphoenix,Dumbledoge;Armut,Trix,Ace,Achuu,Revanche;TR;blue;TCL Spring 2018;Royal Bandits
20180218;1;;;;1907 Fenerbahce;SuperMassive;0-1;Thaldrin,Chaser,Frozen,Padden,Zergsting;Fabfabulous,Stomaged,GBM,Zeitnot,Snowflower;TR;red;TCL Spring 2018;1907 Fenerbahce
20180218;1;;;;YouthCrew Esports;Galakticos;1-0;Elwind,Mojito,Xico,Madness,Zzus;Rare,Neo,Backlund,J1mmy,Veux;TR;blue;TCL Spring 2018;YouthCrew Esports
20180218;1;;;;Team Aurora;Dark Passage;1-0;Panky,Wisdom,Naru,Rain,Farfetch;Marshall,Kakao,Lucete,Ruvelius,Japone;TR;blue;TCL Spring 2018;Team Aurora
20180218;3;1.50;N/a;2.48;INTZ Esports;CNB Esports Club;1-0,1-0;Ayel,Shini,Envy,Absolut,Ziriguidun:Ayel,Shini,Envy,Absolut,Ziriguidun;Yampi,Turtle,Robo,pbO,Baiano:Yampi,Turtle,Robo,pbO,Baiano;BR;blue,red;CBLOL Summer 2018;INTZ Esports,CNB Esports Club
20180218;3;3.71;N/a;1.25;Team oNe Esports;Red Canids;0-1,0-1;Vvert,4LaN,Brucer,Steal (BR),RedBert:Vvert,4LaN,Marf,Steal (BR),RedBert;Lep,Winged,Sky,Sacy,Cabu:Lep,Winged,Sky,Sacy,Cabu;BR;red,blue;CBLOL Summer 2018;Team oNe Esports,Red Canids
20180218;1;1.65;N/a;2.27;Optic Gaming;Golden Guardians;1-0;Zig,Akaadian,PowerOfEvil,Arrow,LemonNation;Lourlo,Contractz,Hai,Deftly,Matt;NA;blue;NA LCS Spring 2018;Optic Gaming
20180218;1;1.70;N/a;2.18;Clutch Gaming;FlyQuest;1-0;Solo,Lira,Febiven,Apollo,Hakuho;Flame,AnDa,Fly,WildTurtle,JayJ;NA;blue;NA LCS Spring 2018;Clutch Gaming
20180218;1;1.65;N/a;2.26;Cloud 9;Team SoloMid;1-0;Licorice,Svenskeren,Jensen,Sneaky,Smoothie;Hauntzer,MikeYeung,Bjergsen,Zven,Mithy;NA;blue;NA LCS Spring 2018;Cloud 9
20180218;1;1.43;N/a;2.85;Echo Fox;100 Thieves;1-0;Huni,Dardoch,FeniX,Altec,Adrian;ssumday,Meteos,Ryu,Cody Sun,Aphromoo;NA;blue;NA LCS Spring 2018;Echo Fox
20180218;1;2.96;N/a;1.41;CLG;Team Liquid;0-1;Darshan,Reignover,Huhi,Stixxay,Biofrost;Impact,Xmithie,Pobelter,Doublelift,Olleh;NA;red;NA LCS Spring 2018;CLG
20180219;2;;;;Movistar Riders;Asus ROG Army;1-0,1-0;Xyraz,Bluerzor,MagiFelix,Jeskla,Klaj:Xyraz,Bluerzor,MagiFelix,Jeskla,Klaj;Kektz,Lamabear,Pretty,Sedrion,Anthrax:Kektz,Lamabear,Pretty,Sedrion,Anthrax;ES;blue,red;LVP Spring 2018;Movistar Riders,Asus ROG Army
20180219;2;;;;G2 Vodafone;Giants Gaming LVP;1-0,0-1;Agresivo,Hero,Roison,Nixerino,Homi:Agresivo,Hero,Roison,Nixerino,Homi;Yoppa,Razork,Kashtelan,Deadly,Mystiques:Yoppa,Razork,Kashtelan,Deadly,Mystiques;ES;blue,blue;LVP Spring 2018;G2 Vodafone,Giants Gaming LVP
20180219;1;;;;Dark Passage;SuperMassive;0-1;Marshall,Kakao,Lucete,Ruvelius,Japone;Fabfabulous,Stomaged,GBM,Zeitnot,Snowflower;TR;red;TCL Spring 2018;Dark Passage
20180219;1;;;;YouthCrew Esports;HWA Gaming;0-1;Elwind,Mojito,Xico,Madness,Zzus;Armut,Trix,Ace,Achuu,Revanche;TR;red;TCL Spring 2018;YouthCrew Esports
20180219;1;;;;Team Aurora;Galakticos;1-0;Panky,Wisdom,Naru,Rain,Rogu;Rare,Neo,Backlund,J1mmy,Veux;TR;blue;TCL Spring 2018;Team Aurora
20180219;1;;;;1907 Fenerbahce;Royal Bandits;0-1;Thaldrin,Chaser,Frozen,Padden,Zergsting;Broken Blade,Malrang,Cepted,Holyphoenix,Dumbledoge;TR;red;TCL Spring 2018;1907 Fenerbahce
20180219;1;1.83;N/a;1.99;FlyQuest;Optic Gaming;1-0;Flame,AnDa,Fly,WildTurtle,Stunt;Zig,Akaadian,PowerOfEvil,Arrow,LemonNation;NA;blue;NA LCS Spring 2018;FlyQuest
20180219;1;1.79;N/a;2.04;100 Thieves;CLG;1-0;ssumday,Meteos,Ryu,Cody Sun,Aphromoo;Darshan,Reignover,Huhi,Stixxay,Biofrost;NA;blue;NA LCS Spring 2018;100 Thieves
20180219;1;2.07;N/a;1.77;Echo Fox;Cloud 9;1-0;Huni,Dardoch,FeniX,Altec,Adrian;Licorice,Svenskeren,Jensen,Sneaky,Smoothie;NA;blue;NA LCS Spring 2018;Echo Fox
20180219;1;;;;Golden Guardians;Team Liquid;1-0;Lourlo,Contractz,Hai,Deftly,Matt;Impact,Xmithie,Pobelter,Doublelift,Olleh;NA;blue;NA LCS Spring 2018;Golden Guardians
20180219;1;;;;Clutch Gaming;Team SoloMid;1-0;Solo,Lira,Febiven,Apollo,Hakuho;Hauntzer,MikeYeung,Bjergsen,Zven,Mithy;NA;blue;NA LCS Spring 2018;Clutch Gaming
20180220;2;;;;Penguins;E-Monkeyz Club;0-1,1-0;Newt,Kronos,Yixiao,Javaaa,Karakal Jr:Newt,Kronos,Yixiao,Javaaa,Karakal Jr;Moryo,RafaL0L,Ripi,Monk,Mako:Moryo,RafaL0L,Ripi,Monk,Mako;ES;red,red;LVP Spring 2018;Penguins,E-Monkeyz Club
20180220;2;;;;KIYF;Mad Lions E.C;0-1,0-1;Scarface,Lurox,Purefect,Innaxe,Doss:Scarface,Lurox,Purefect,Innaxe,Doss;Werlyb,Selfmade,Nemesis,Crownshot,Falco:Werlyb,Selfmade,Nemesis,Crownshot,Falco;ES;red,blue;LVP Spring 2018;KIYF,Mad Lions E.C
20180220;3;2.41;N/a;1.58;KSV Esports;KT Rolster;0-1,0-1;CuVee,Haru,Crown,Ruler,CoreJJ:CuVee,Ambition,Crown,Ruler,CoreJJ;Smeb,Score,PawN,Deft,Mata:Smeb,Score,PawN,Deft,Mata;KR;red,blue;LCK Spring 2018;KSV Esports,KT Rolster
20180220;3;1.24;N/a;4.18;SK Telecom T1;Kongdoo Monster;1-0,0-1,1-0;Thal,Blossom,Faker,Bang,Wolf:Thal,Blossom,Faker,Bang,Wolf:Thal,Blossom,Faker,Bang,Wolf;Roach,U Jun,Edge,SSol,Secret:Roach,Raise,Edge,SSol,Secret:Roach,Raise,Edge,SSol,Secret;KR;blue,blue,blue;LCK Spring 2018;SK Telecom T1,Kongdoo Monster,SK Telecom T1
20180221;2;;;;Giants Gaming LVP;Mad Lions E.C;1-0,1-0;Yoppa,Razork,Kashtelan,Deadly,Mystiques:Yoppa,Razork,Kashtelan,Deadly,Mystiques;Werlyb,Selfmade,Nemesis,Crownshot,Falco:Werlyb,Selfmade,Nemesis,Crownshot,Falco;ES;blue,red;LVP Spring 2018;Giants Gaming LVP,Mad Lions E.C
20180221;2;;;;Movistar Riders;KIYF;0-1,1-0;Xyraz,Bluerzor,MagiFelix,Jeskla,Klaj:Xyraz,Bluerzor,MagiFelix,Jeskla,Klaj;Scarface,Lurox,Purefect,Innaxe,Doss:Scarface,Lurox,Purefect,Innaxe,Doss;ES;red,red;LVP Spring 2018;Movistar Riders,KIYF
20180221;3;2.75;N/a;1.46;MVP;ROX Tigers;0-1,0-1;ADD,Yondu,Ian,Maha,Max KR:ADD,Yondu,Ian,Maha,Max KR;Lindarang,Seonghwan,Lava,Sangyoon,Key:Lindarang,Seonghwan,Lava,Sangyoon,Key;KR;red,blue;LCK Spring 2018;MVP,ROX Tigers
20180221;3;1.28;N/a;3.74;Afreeca Freecs;Jin Air Green Wings;0-1,0-1;Kiin,Spirit,kurO,Kramer,TusiN:Kiin,Spirit,kurO,Kramer,TusiN;SoHwan,UmTi,Grace,Teddy,Wraith:SoHwan,UmTi,Grace,Teddy,Wraith;KR;red,blue;LCK Spring 2018;Afreeca Freecs,Jin Air Green Wings
20180222;2;;;;Penguins;G2 Vodafone;0-1,0-1;Newt,Kronos,Yixiao,Javaaa,Karakal Jr:Newt,Kronos,Yixiao,Javaaa,Karakal Jr;Agresivo,Hero,Roison,Nixerino,Homi:Agresivo,Hero,Roison,Nixerino,Homi;ES;red,blue;LVP Spring 2018;Penguins,G2 Vodafone
20180222;2;;;;Asus ROG Army;E-Monkeyz Club;1-0,1-0;Kektz,Lamabear,Pretty,Sedrion,Anthrax:Kektz,Lamabear,Ripi,Sedrion,Anthrax;Moryo,RafaL0L,Ripi,Monk,Mako:Moryo,RafaL0L,Pretty,Monk,Mako;ES;blue,red;LVP Spring 2018;Asus ROG Army,E-Monkeyz Club
20180222;3;1.46;N/a;2.75;J Team;ahq Esports;1-0,1-0;Rest,Hana,Fofo,Lilv,Ysera:Rest,Hana,Fofo,Lilv,Ysera;Ziv,Mountain,Wako,An,Tuna:Ziv,Mountain,Wako,An,Tuna;TW;blue,red;LMS Spring 2018;J Team,ahq Esports
20180222;3;1.48;N/a;2.70;MAD Team;Team Afro;0-1,0-1;Liang,Benny,Uniboy,Breeze,K:Liang,Benny,Uniboy,Breeze,K;Ninuo,Epic,Caipi,Dalka,Suki:Ninuo,Epic,Caipi,Dalka,Suki;TW;red,red;LMS Spring 2018;MAD Team,MAD Team
20180222;3;3.63;N/a;1.29;Kongdoo Monster;KSV Esports;0-1,0-1;Roach,Raise,Edge,SSol,Secret:Roach,Raise,Edge,SSol,Secret;CuVee,Haru,Crown,Ruler,CoreJJ:CuVee,Ambition,Crown,Ruler,CoreJJ;KR;red,blue;LCK Spring 2018;Kongdoo Monster,KSV Esports
20180222;3;8.40;N/a;1.08;bbq Olivers;Kingzone DragonX;1-0,0-1,1-0;Crazy,Trick,Tempt,Ghost,IgNar:Crazy,Trick,Tempt,Ghost,IgNar:Crazy,Trick,Tempt,Ghost,IgNar;Khan,Peanut,Bdd,PraY,GorillA:Rascal,Peanut,Bdd,PraY,GorillA:Rascal,Peanut,Bdd,PraY,GorillA;KR;blue,blue,blue;LCK Spring 2018;bbq Olivers,Kingzone DragonX,bbq Olivers
20180223;3;7.95;N/a;1.06;Sin Gaming;Order;0-1,0-1;Praedyth,Juves,Bdoink,Dream,Cuden:Praedyth,Juves,Bdoink,Dream,Cuden;Tally,Spookz,Swiffer,FBI,Rogu:Tally,Spookz,Swiffer,FBI,Rogu;OCE;red,blue;OPL Split 1 2018;Sin Gaming,Order
20180223;3;7.37;N/a;1.07;Tectonic;Chiefs Esports Club;0-1,0-1;Papryze,Swathe,Shok,Low,Tilting:Papryze,Swathe,Shok,Low,Tilting;Swip3rr,Babip,Ryoma,Raes,Destiny:Swip3rr,Babip,Ryoma,Raes,Destiny;OCE;red,blue;OPL Split 1 2018;Tectonic,Chiefs Esports Club
20180223;3;;;;Pentagram;7th Heaven;0-1;Paz,Once,Ramune,Yutorimoyasi,Gaeng;Raizin,Sacage,Rokenia,Haretti,ThintoN;JP;red;LJL Spring 2018;Pentagram
20180223;1;2.19;N/a;1.69;FC Schalke 04;Misfits;1-0;Vizicsacsi,Pride,Nukeduck,UpseT,VandeR;Alphari,Maxlore,Sencux,Hans sama,Mikyx;EUW;blue;EU LCS Spring 2018;FC Schalke 04
20180223;1;1.57;N/a;2.43;Vitality;Giants;0-1;Cabochard,Gilius,Jiizuke,Attila,Jacktroll;Ruin,Djoko,Betsy,Steeelback,Targamas;EUW;red;EU LCS Spring 2018;Vitality
20180223;1;1.33;N/a;3.35;Fnatic;H2k-Gaming;1-0;sOAZ,Broxah,Caps,Rekkles,Hylissang;SmittyJ,Shook,Selfie,Sheriff,Promisq;EUW;blue;EU LCS Spring 2018;Fnatic
20180223;1;2.81;N/a;1.44;ROCCAT;G2 Esports;0-1;Profit,Memento,Blanc,HeaQ,Norskeren;Wunder,Jankos,Perkz,Hjarnan,Wadid;EUW;red;EU LCS Spring 2018;ROCCAT
20180223;1;1.44;N/a;2.83;Splyce;Unicorns Of Love;0-1;Odoamne,Xerxe,Nisqy,Kobbe,KaSing;Whiteknight,Kold,Exileh,Samux,Totoro;EUW;red;EU LCS Spring 2018;Splyce
20180223;1;;;;CLG Academy;Golden Guardians Academy;1-0;FallenBandit,OmarGod,Shadow,Zag,Fill;Jenkins,Potluck,bobqin,Jurassiq,Xpecial;NA;blue;NA Academy Spring 2018;CLG Academy
20180223;1;;;;Echo Fox Academy;Team Liquid Academy;0-1;Allorim,TheOddOrange,Damonte,Lost,PapaChau;V1PER,Hard,Mickey,Shoryu,Joey;NA;red;NA Academy Spring 2018;Echo Fox Academy
20180223;1;;;;Clutch Gaming Academy;Cloud 9 Academy;0-1;Maxtrobo,Moon,Sun,Piglet,Vulcan;Shiro,Wiggily,Goldenglue,KEITH,Zeyzal;NA;red;NA Academy Spring 2018;Clutch Gaming Academy
20180223;1;;;;OpTic Gaming Academy;TSM Academy;1-0;Dhokla,Kadir,Palafox,Andy,Winter;Brandini,Grigne,Ablazeolive,Mr RalleZ,Shady;NA;blue;NA Academy Spring 2018;OpTic Gaming Academy
20180223;1;;;;FlyQuest Academy;100 Thieves Academy;1-0;Ngo,Shrimp,Keane,Erry,JayJ;kaizen,Levi,Linsanity,Rikara,Whyin;NA;blue;NA Academy Spring 2018;FlyQuest Academy
20180223;3;4.04;N/a;1.25;Machi17;Flash Wolves;0-1,0-1;3z,Taizan,Apex,Deul,Dreamer:3z,Move,Apex,Deul,Dreamer;Hanabi,MooJin,Maple,Betty,SwordArt:Hanabi,MooJin,Maple,Betty,ShiauC;TW;red,blue;LMS Spring 2018;Machi17,Flash Wolves
20180223;3;1.33;N/a;3.36;G-Rex;ahq Esports;0-1,0-1;Pk,Baybay,Candyseven,Stitch,Koala:Pk,Baybay,Candyseven,Stitch,Koala;Ziv,Mountain,Wako,An,Tuna:Ziv,Mountain,Wako,An,Tuna;TW;red,red;LMS Spring 2018;G-Rex,G-Rex
20180223;3;3.57;N/a;1.30;OMG;Invictus Gaming;0-1,0-1;Xiyang,Jiekou,icon,Chelly,Five:Xiyang,Jiekou,icon,Chelly,Five;TheShy,Ning,Rookie,JackeyLove,Baolan:TheShy,Ning,Rookie,JackeyLove,Baolan;CN;red,blue;LPL Spring 2018;OMG,Invictus Gaming
20180223;3;1.74;N/a;2.11;Topsports Gaming;Vici Gaming;1-0,0-1,1-0;Marin,Karin,Corn,Qiuqiu,CAT:Marin,Karin,Corn,Qiuqiu,CAT:Marin,Karin,Corn,Qiuqiu,CAT;Meow,Swift,Easyhoon,Martin,Caveman:Meow,Swift,Easyhoon,Martin,Caveman:Meow,Swift,Easyhoon,Martin,Caveman;CN;blue,blue,blue;LPL Spring 2018;Topsports Gaming,Vici Gaming,Topsports Gaming
20180224;1;;;;Dash9 Gaming;Infinity eSports;0-1;Akunma,Fénec,Leza,Zeypher,Gralou;Relic,SolidSnake,Cotopaco,Fuzzy,Baula;LAN;red;LLN Spring 2018;Dash9 Gaming
20180224;1;;;;Rainbow7;Zaga Talent Gaming;0-1;Jirall,Oddie,Seiya,Manu,Genthix;Pillo,Julaxe,Zoiren,Andreus,Grisen;LAN;red;LLN Spring 2018;Rainbow7
20180224;1;;;;Dash9 Gaming;Predators eSports;1-0;Akunma,Fénec,Leza,Zeypher,Gralou;Mantarray,Acerola,Xuradel,Peluchin,Arce;LAN;blue;LLN Spring 2018;Dash9 Gaming
20180224;1;;;;6Sense;Infinity eSports;1-0;jer0m,Itsi,Zelt,Shakeit,DCStar;Relic,SolidSnake,Cotopaco,Fuzzy,Baula;LAN;blue;LLN Spring 2018;6Sense
20180224;1;;;;Galakticos;SuperMassive;0-1;Rare,Neo,Swing,J1mmy,Veux;Fabfabulous,Stomaged,GBM,Zeitnot,Snowflower;TR;red;TCL Spring 2018;Galakticos
20180224;1;;;;Dark Passage;1907 Fenerbahce;0-1;Marshall,Kakao,Lucete,Ruvelius,Japone;Thaldrin,Chaser,Frozen,Padden,Zergsting;TR;red;TCL Spring 2018;Dark Passage
20180224;1;;;;HWA Gaming;Team Aurora;1-0;Armut,Trix,Ace,Achuu,Revanche;Panky,Wisdom,Naru,Rain,Farfetch;TR;blue;TCL Spring 2018;HWA Gaming
20180224;1;;;;Royal Bandits;YouthCrew Esports;1-0;Broken Blade,Malrang,Cepted,Holyphoenix,Dumbledoge;Elwind,Mojito,Xico,Madness,Zzus;TR;blue;TCL Spring 2018;Royal Bandits
20180224;3;4.59;N/a;1.17;Legacy Esports;Dire Wolves;0-1,1-0,0-1;Mimic,Sybol,Claire,Raid,Decoy:Mimic,Sybol,Claire,Raid,Decoy:Mimic,Sybol,Claire,Raid,Decoy;Chippys,Shernfire,Triple,K1ng,Cupcake:Chippys,Shernfire,Triple,K1ng,Cupcake:Chippys,Shernfire,Triple,K1ng,Cupcake;OCE;red,red,red;OPL Split 1 2018;Legacy Esports,Dire Wolves,Legacy Esports
20180224;3;;;;Avant Gaming;Order;0-1,0-1;Pabu,Only,Frae,Blinky,Jayke:Pabu,Only,Frae,Blinky,Jayke;Tally,Spookz,Swiffer,FBI,Rogu:Tally,Spookz,Swiffer,FBI,Rogu;OCE;red,blue;OPL Split 1 2018;Avant Gaming,Order
20180224;3;;;;Rascal Jester;Detonation;0-1,0-1;Alleycat,WyverN,Fanxy,NoA,Yuki:Alleycat,WyverN,Fanxy,NoA,Yuki;Evi,Steal,Ceros,Yutapon,Vivid:Evi,Steal,Ceros,Yutapon,Vivid;JP;red,blue;LJL Spring 2018;Rascal Jester,Detonation
20180224;3;;;;V3 Esports;Unsold Stuff Gaming;1-0,0-1,1-0;Cogcog,Smile,E hi,Keymaker,Kazu:Cogcog,Smile,E hi,Keymaker,Kazu:Cogcog,Smile,E hi,Keymaker,Kazu;apaMEN,Tussle,Gariaru,Gango,Enty:apaMEN,Tussle,Gariaru,Gango,Enty:apaMEN,Tussle,Gariaru,Gango,Enty;JP;blue,red,red;LJL Spring 2018;V3 Esports,V3 Esports,Unsold Stuff Gaming
20180224;1;;;;Furious Gaming;Legatum;1-0;Accelerator,Josedeodo,Nobody,Prodigy,Tulz;Helior,Clatos,Kirito,Nothing,Caos;LAS;blue;CLS Opening 2018;Furious Gaming
20180224;1;;;;Kaos Latin Gamers;Hafnet Esports;1-0;Nate,Tierwulf,Plugo,Fix,Slow;LukasNegro,Khynm,Gambite,Kaoz,Badmilk;LAS;blue;CLS Opening 2018;Kaos Latin Gamers
20180224;1;;;;Isurus Gaming;Universidad Catolica;1-0;Nipphu,QQMore,Znsho,Kindless,Newbie;Sunblast,Woofi,Magico,Kimi,Nekhazten;LAS;blue;CLS Opening 2018;Isurus Gaming
20180224;1;;;;Rebirth Esports;Dark Horse;1-0;Fitz,Rod,Rakyz,Warangelus,Shadow;Hazard,Rakyl,Sonata,Tomnam,WooHee;LAS;blue;CLS Opening 2018;Rebirth Esports
20180224;1;1.80;N/a;2.03;Misfits;Vitality;1-0;Alphari,Maxlore,Sencux,Hans sama,Mikyx;Cabochard,Gilius,Jiizuke,Attila,Jacktroll;EUW;blue;EU LCS Spring 2018;Misfits
20180224;1;1.79;N/a;2.05;G2 Esports;Fnatic;0-1;Wunder,Jankos,Perkz,Hjarnan,Wadid;sOAZ,Broxah,Caps,Rekkles,Hylissang;EUW;red;EU LCS Spring 2018;G2 Esports
20180224;1;2.03;N/a;1.80;Splyce;FC Schalke 04;1-0;Odoamne,Xerxe,Nisqy,Kobbe,KaSing;Vizicsacsi,Pride,Nukeduck,UpseT,VandeR;EUW;blue;EU LCS Spring 2018;Splyce
20180224;1;2.31;N/a;1.63;H2k-Gaming;Giants;1-0;SmittyJ,Shook,Selfie,Sheriff,Promisq;Ruin,Djoko,Betsy,Steeelback,Targamas;EUW;blue;EU LCS Spring 2018;H2k-Gaming
20180224;1;2.19;N/a;1.69;Unicorns Of Love;ROCCAT;1-0;Whiteknight,Kold,Exileh,Samux,Totoro;Profit,Memento,Blanc,HeaQ,Norskeren;EUW;blue;EU LCS Spring 2018;Unicorns Of Love
20180224;1;5.44;N/a;1.13;Vaevictis Esports;Gambit;0-1;Dark Solece,Ippon,Lukezy,Lex,Dimonko;PvPStejos,Diamondprox,Kira,Blasting,Edward;CIS;red;LCL Spring 2018;Vaevictis Esports
20180224;1;2.33;N/a;1.56;Team Just;M19;1-0;Atom,Taikki,Phlaty,Kinzu,Lekcycc;Smurf,Kreox,Nomanz,VincentVega,SaNTaS;CIS;blue;LCL Spring 2018;Team Just
20180224;1;1.50;N/a;2.49;Vega Squadron;Vaevictis Esports;1-0;NoNholy,Punisher,Paranoia,Optimas,Skash;Dark Solece,Ippon,Lukezy,Lex,Dimonko;CIS;blue;LCL Spring 2018;Vega Squadron
20180224;1;1.16;N/a;4.77;M19;Elements Pro Gaming;1-0;Smurf,Kreox,Nomanz,VincentVega,SaNTaS;Aoi Haru,AHaHaCiK,Drobovik123,Shiganari,Archie RU;CIS;blue;LCL Spring 2018;M19
20180224;1;1.32;N/a;3.20;RoX;Vega Squadron;1-0;Riddem,Zanzarah,Ekka,Gadget,Wendelbo;NoNholy,Punisher,Paranoia,Optimas,Skash;CIS;blue;LCL Spring 2018;RoX
20180224;1;1.19;N/a;4.39;Dragon Army;Elements Pro Gaming;1-0;Boss,Cboi,xPriskornet,Pooh,MAx;Aoi Haru,AHaHaCiK,Drobovik123,Shiganari,Archie RU;CIS;blue;LCL Spring 2018;Dragon Army
20180224;3;;;;Vivo Keyd;Red Canids;0-1,0-1;Yang,Revolta,Tockers,Micao,Jockster:Yang,Revolta,Tockers,Micao,Jockster;Lep,Winged,Sky,Sacy,Cabu:Lep,Winged,Sky,Sacy,Cabu;BR;red,blue;CBLOL Summer 2018;Vivo Keyd,Red Canids
20180224;3;1.14;N/a;5.13;KaBuM! Esports;Team oNe Esports;1-0,1-0;Zantins,Ranger,dyNquedo,Titan,Riyev:Zantins,Ranger,dyNquedo,Titan,Riyev;Vvert,4LaN,Marf,Steal (BR),RedBert:Vvert,4LaN,Marf,Steal (BR),RedBert;BR;blue,red;CBLOL Summer 2018;KaBuM! Esports,Team oNe Esports
20180224;1;;;;Golden Guardians Academy;OpTic Gaming Academy;0-1;Jenkins,Potluck,bobqin,Jurassiq,Xpecial;Dhokla,Kadir,Palafox,Andy,Winter;NA;red;NA Academy Spring 2018;Golden Guardians Academy
20180224;1;;;;100 Thieves Academy;Cloud 9 Academy;0-1;kaizen,Levi,Linsanity,Rikara,Whyin;Shiro,Wiggily,Goldenglue,KEITH,Zeyzal;NA;red;NA Academy Spring 2018;100 Thieves Academy
20180224;1;;;;Team Liquid Academy;FlyQuest Academy;1-0;V1PER,Hard,Mickey,Shoryu,Joey;Ngo,Shrimp,Keane,Erry,JayJ;NA;blue;NA Academy Spring 2018;Team Liquid Academy
20180224;1;;;;TSM Academy;Echo Fox Academy;0-1;Brandini,Grigne,Ablazeolive,Mr RalleZ,Shady;Allorim,TheOddOrange,Damonte,Lost,PapaChau;NA;red;NA Academy Spring 2018;TSM Academy
20180224;1;;;;CLG Academy;Clutch Gaming Academy;0-1;FallenBandit,OmarGod,Shadow,Zag,Fill;Maxtrobo,Moon,Sun,Piglet,Vulcan;NA;red;NA Academy Spring 2018;CLG Academy
20180224;3;3.71;N/a;1.28;MAD Team;Flash Wolves;0-1,0-1;Liang,Kongyue,Uniboy,Breeze,K:Liang,Kongyue,Uniboy,Breeze,K;Hanabi,MooJin,Maple,Betty,SwordArt:MMd,MooJin,Maple,Betty,SwordArt;TW;red,blue;LMS Spring 2018;MAD Team,Flash Wolves
20180224;3;1.31;N/a;3.52;Kingzone DragonX;Afreeca Freecs;0-1,1-0,1-0;Khan,Peanut,Bdd,PraY,GorillA:Khan,Cuzz,Bdd,PraY,GorillA:Khan,Cuzz,Bdd,PraY,GorillA;Kiin,Spirit,kurO,Kramer,TusiN:Kiin,Spirit,kurO,Kramer,TusiN:Kiin,Spirit,kurO,Kramer,TusiN;KR;red,red,blue;LCK Spring 2018;Kingzone DragonX,Afreeca Freecs,Kingzone DragonX
20180224;3;2.48;N/a;1.55;ROX Tigers;SK Telecom T1;0-1,0-1;Lindarang,Seonghwan,Lava,Sangyoon,Key:Lindarang,Mightybear,Kuzan,Sangyoon,Key;Untara,Blossom,Faker,Bang,Wolf:Untara,Blossom,Faker,Bang,Wolf;KR;red,blue;LCK Spring 2018;ROX Tigers,SK Telecom T1
20180224;3;2.22;N/a;1.68;LGD Gaming;Bilibili Gaming;0-1,0-1;Jinoo,Eimy,Yuuki,imp,Pyl:Jinoo,Eimy,Yuuki,imp,Pyl;AmazingJ,Sks,Athena,jinjiao,Road:AmazingJ,Sks,Athena,jinjiao,Road;CN;red,blue;LPL Spring 2018;LGD Gaming,Bilibili Gaming
20180224;3;1.35;N/a;3.26;JD Gaming;FunPlus Phoenix;1-0,0-1,0-1;Zoom,Clid,Yagao,LokeN,LvMao:Zoom,Clid,Yagao,LokeN,LvMao:Zoom,Clid,Yagao,LokeN,LvMao;Gimgoon,Pepper,Bing,Lwx,Crisp:Gimgoon,Pepper,Bing,Lwx,Crisp:Gimgoon,Pepper,Bing,Lwx,Crisp;CN;blue,blue,red;LPL Spring 2018;JD Gaming,FunPlus Phoenix,JD Gaming
20180225;1;;;;SuperMassive;HWA Gaming;1-0;Fabfabulous,Stomaged,GBM,Zeitnot,Snowflower;Armut,Trix,Ace,Achuu,Revanche;TR;blue;TCL Spring 2018;SuperMassive
20180225;1;;;;Royal Bandits;Dark Passage;1-0;Broken Blade,Malrang,Cepted,Holyphoenix,Dumbledoge;Marshall,Kakao,Lucete,Ruvelius,Japone;TR;blue;TCL Spring 2018;Royal Bandits
20180225;1;;;;Galakticos;1907 Fenerbahce;0-1;Rare,Neo,Swing,J1mmy,Veux;Thaldrin,Chaser,Frozen,Padden,Zergsting;TR;red;TCL Spring 2018;Galakticos
20180225;1;;;;Team Aurora;YouthCrew Esports;0-1;Panky,Wisdom,Naru,Rain,Farfetch;Elwind,Mojito,Xico,Madness,Zzus;TR;red;TCL Spring 2018;Team Aurora
20180225;3;1.50;N/a;2.49;Bombers;Tectonic;1-0,1-0;Sleeping,Seb,Looch,Tiger,Rosey:Sleeping,Seb,Looch,Tiger,Rosey;Papryze,Swathe,Shok,Low,Tilting:Papryze,Swathe,Shok,Low,Tilting;OCE;blue,red;OPL Split 1 2018;Bombers,Tectonic
